ID,MONTHS_BALANCE,STATUS
5011234,-14,C
5011234,-15,X
5011234,-16,C
5011234,-17,1
5011234,-18,C
5011234,-19,C
5011235,0,X
5011235,-1,C
5011235,-2,C
5011235,-3,C
5011235,-4,C
5011235,-5,C
5011236,0,0
5011236,-1,C
5011236,-2,C
5011236,-3,C
5011236,-4,0
5011236,-5,C
5011236,-6,1
5011236,-7,X
5011236,-8,C
5011236,-9,C
5011237,0,C
5011237,-1,C
5011237,-2,C
5011237,-3,C
5011237,-4,X
5011237,-5,C
5011237,-6,C
5011237,-7,X
5011237,-8,0
5011237,-9,C
5011237,-10,C
5011237,-11,C
5011237,-12,0
5011238,0,C
5011238,-1,1
5011238,-2,X
5011238,-3,C
5011238,-4,C
5011238,-5,C
5011238,-6,C
5011238,-7,C
5011238,-8,C
5011238,-9,0
5011239,0,C
5011239,-1,X
5011239,-2,C
5011239,-3,X
5011239,-4,X
5011239,-5,X
5011239,-6,C
5011239,-7,0
5011240,0,1
5011240,-1,X
5011240,-2,C
5011240,-3,X
5011240,-4,X
5011240,-5,C
5011240,-6,0
5011240,-7,X
5011240,-8,1
5011240,-9,0
5011240,-10,X
5011240,-11,0
5011240,-12,C
5011241,0,X
5011241,-1,C
5011241,-2,C
5011241,-3,X
5011241,-4,C
5011241,-5,C
5011241,-6,C
5011241,-7,0
5011241,-8,C
5011241,-9,X
5011241,-10,X
5011241,-11,3
5011241,-12,C
5011241,-13,X
5011241,-14,0
5011241,-15,0
5011241,-16,C
5011241,-17,C
5011241,-18,C
5011241,-19,X
5011241,-20,X
5011241,-21,0
5011242,0,1
5011242,-1,5
5011242,-2,1
5011242,-3,X
5011242,-4,1
5011242,-5,2
5011242,-6,C
5011242,-7,C
5011242,-8,X
5011242,-9,C
5011243,0,X
5011243,-1,X
5011243,-2,C
5011243,-3,C
5011243,-4,X
5011243,-5,C
5011243,-6,X
5011243,-7,C
5011243,-8,X
5011243,-9,C
5011243,-10,C
5011243,-11,C
5011243,-12,C
5011243,-13,X
5011243,-14,X
5011243,-15,X
5011243,-16,X
5011243,-17,C
5011243,-18,C
5011243,-19,X
5011243,-20,X
5011243,-21,C
5011244,0,X
5011244,-1,C
5011244,-2,C
5011244,-3,1
5011244,-4,C
5011244,-5,C
5011244,-6,C
5011244,-7,X
5011244,-8,X
5011244,-9,C
5011244,-10,C
5011244,-11,X
5011244,-12,C
5011244,-13,0
5011244,-14,X
5011244,-15,C
5011244,-16,C
5011244,-17,X
5011245,0,C
5011245,-1,C
5011245,-2,C
5011245,-3,1
5011245,-4,C
5011245,-5,X
5011245,-6,1
5011245,-7,C
5011246,0,C
5011246,-1,C
5011246,-2,X
5011246,-3,X
5011246,-4,C
5011246,-5,C
5011246,-6,C
5011247,0,C
5011247,-1,X
5011247,-2,C
5011247,-3,C
5011247,-4,C
5011247,-5,C
5011247,-6,X
5011247,-7,X
5011247,-8,C
5011247,-9,X
5011247,-10,C
5011247,-11,C
5011247,-12,C
5011247,-13,C
5011247,-14,C
5011247,-15,C
5011247,-16,X
5011248,0,C
5011248,-1,X
5011248,-2,C
5011248,-3,C
5011248,-4,0
5011248,-5,C
5011248,-6,C
5011248,-7,X
5011248,-8,X
5011248,-9,C
5011248,-10,1
5011248,-11,X
5011249,0,X
5011249,-1,C
5011249,-2,C
5011249,-3,C
5011249,-4,C
5011249,-5,X
5011249,-6,C
5011249,-7,X
5011249,-8,X
5011249,-9,C
5011249,-10,X
5011249,-11,X
5011249,-12,X
5011249,-13,C
5011249,-14,X
5011250,0,X
5011250,-1,C
5011250,-2,C
5011250,-3,1
5011250,-4,X
5011250,-5,X
5011250,-6,C
5011250,-7,X
5011250,-8,0
5011250,-9,C
5011250,-10,C
5011250,-11,X
5011250,-12,2
5011250,-13,C
5011250,-14,C
5011250,-15,C
5011250,-16,X
5011250,-17,C
5011251,0,1
5011251,-1,X
5011251,-2,0
5011251,-3,C
5011251,-4,C
5011251,-5,0
5011251,-6,C
5011251,-7,C
5011252,0,C
5011252,-1,C
5011252,-2,X
5011252,-3,X
5011252,-4,X
5011252,-5,C
5011252,-6,C
5011252,-7,C
5011252,-8,X
5011252,-9,C
5011252,-10,X
5011252,-11,X
5011252,-12,X
5011252,-13,C
5011252,-14,C
5011252,-15,C
5011252,-16,X
5011253,0,C
5011253,-1,C
5011253,-2,2
5011253,-3,C
5011253,-4,C
5011253,-5,0
5011253,-6,2
5011254,0,C
5011254,-1,X
5011254,-2,X
5011254,-3,C
5011254,-4,X
5011254,-5,X
5011254,-6,C
5011254,-7,C
5011254,-8,X
5011254,-9,X
5011254,-10,X
5011254,-11,C
5011254,-12,C
5011254,-13,X
5011254,-14,C
5011254,-15,C
5011255,0,C
5011255,-1,X
5011255,-2,0
5011255,-3,X
5011255,-4,C
5011255,-5,C
5011255,-6,X
5011255,-7,X
5011255,-8,C
5011255,-9,C
5011255,-10,X
5011255,-11,X
5011255,-12,C
5011255,-13,X
5011255,-14,C
5011255,-15,C
5011255,-16,X
5011255,-17,X
5011255,-18,X
5011255,-19,C
5011255,-20,1
5011255,-21,0
5011255,-22,X
5011256,0,C
5011256,-1,X
5011256,-2,C
5011256,-3,0
5011256,-4,C
5011256,-5,C
5011256,-6,C
5011256,-7,0
5011256,-8,C
5011256,-9,0
5011256,-10,C
5011256,-11,C
5011256,-12,C
5011256,-13,C
5011256,-14,X
5011256,-15,X
5011256,-16,C
5011256,-17,C
5011256,-18,C
5011256,-19,C
5011256,-20,C
5011256,-21,X
5011256,-22,C
5011257,0,1
5011257,-1,0
5011257,-2,X
5011257,-3,1
5011257,-4,C
5011257,-5,C
5011257,-6,X
5011257,-7,C
5011257,-8,X
5011257,-9,0
5011257,-10,C
5011257,-11,X
5011257,-12,C
5011258,0,1
5011258,-1,X
5011258,-2,C
5011258,-3,C
5011258,-4,C
5011258,-5,C
5011258,-6,C
5011258,-7,C
5011258,-8,C
5011258,-9,C
5011258,-10,C
5011258,-11,0
5011258,-12,C
5011258,-13,C
5011258,-14,C
5011258,-15,X
5011258,-16,1
5011258,-17,1
5011258,-18,0
5011258,-19,C
5011258,-20,X
5011258,-21,C
5011258,-22,X
5011258,-23,1
5011259,0,1
5011259,-1,3
5011259,-2,4
5011259,-3,X
5011259,-4,C
5011259,-5,1
5011259,-6,C
5011259,-7,0
5011259,-8,1
5011259,-9,0
5011259,-10,C
5011260,0,C
5011260,-1,C
5011260,-2,C
5011260,-3,X
5011260,-4,C
5011260,-5,C
5011260,-6,C
5011260,-7,C
5011260,-8,X
5011260,-9,C
5011261,0,C
5011261,-1,1
5011261,-2,1
5011261,-3,X
5011261,-4,X
5011261,-5,C
5011261,-6,X
5011261,-7,X
5011261,-8,X
5011261,-9,C
5011261,-10,X
5011261,-11,C
5011261,-12,X
5011261,-13,C
5011262,0,X
5011262,-1,X
5011262,-2,C
5011262,-3,0
5011262,-4,C
5011262,-5,0
5011262,-6,C
5011262,-7,C
5011262,-8,C
5011262,-9,C
5011262,-10,X
5011262,-11,X
5011262,-12,1
5011262,-13,1
5011262,-14,C
5011262,-15,C
5011262,-16,C
5011262,-17,C
5011262,-18,C
5011262,-19,C
5011262,-20,0
5011262,-21,X
5011262,-22,0
5011263,0,C
5011263,-1,C
5011263,-2,C
5011263,-3,C
5011263,-4,C
5011263,-5,1
5011263,-6,C
5011263,-7,C
5011263,-8,C
5011263,-9,X
5011263,-10,C
5011263,-11,C
5011263,-12,X
5011263,-13,C
5011264,0,X
5011264,-1,1
5011264,-2,C
5011264,-3,C
5011264,-4,C
5011264,-5,C
5011264,-6,C
5011264,-7,C
5011264,-8,X
5011264,-9,C
5011264,-10,C
5011264,-11,C
5011264,-12,C
5011265,0,X
5011265,-1,C
5011265,-2,1
5011265,-3,C
5011265,-4,C
5011265,-5,C
5011265,-6,C
5011265,-7,1
5011265,-8,C
5011265,-9,C
5011265,-10,X
5011265,-11,C
5011265,-12,1
5011265,-13,0
5011265,-14,X
5011265,-15,C
5011265,-16,C
5011265,-17,C
5011265,-18,C
5011265,-19,1
5011266,0,1
5011266,-1,C
5011266,-2,X
5011266,-3,1
5011266,-4,X
5011266,-5,C
5011266,-6,C
5011266,-7,X
5011267,0,X
5011267,-1,X
5011267,-2,0
5011267,-3,X
5011267,-4,X
5011267,-5,X
5011267,-6,X
5011267,-7,C
5011267,-8,C
5011267,-9,C
5011267,-10,C
5011267,-11,C
5011267,-12,X
5011268,0,C
5011268,-1,C
5011268,-2,C
5011268,-3,C
5011268,-4,0
5011268,-5,X
5011268,-6,1
5011268,-7,C
5011268,-8,C
5011268,-9,C
5011268,-10,C
5011268,-11,C
5011268,-12,1
5011268,-13,C
5011268,-14,X
5011268,-15,X
5011269,0,C
5011269,-1,X
5011269,-2,C
5011269,-3,C
5011269,-4,1
5011269,-5,C
5011269,-6,1
5011269,-7,C
5011269,-8,X
5011269,-9,X
5011269,-10,0
5011270,0,X
5011270,-1,X
5011270,-2,C
5011270,-3,X
5011270,-4,1
5011270,-5,0
5011270,-6,C
5011270,-7,X
5011270,-8,1
5011270,-9,C
5011270,-10,X
5011270,-11,X
5011270,-12,0
5011271,0,C
5011271,-1,X
5011271,-2,0
5011271,-3,C
5011271,-4,X
5011271,-5,C
5011271,-6,C
5011271,-7,C
5011271,-8,X
5011271,-9,C
5011271,-10,C
5011271,-11,C
5011271,-12,C
5011271,-13,X
5011271,-14,C
5011271,-15,C
5011271,-16,C
5011271,-17,X
5011271,-18,X
5011271,-19,C
5011271,-20,C
5011271,-21,1
5011272,0,C
5011272,-1,C
5011272,-2,C
5011272,-3,C
5011272,-4,C
5011272,-5,C
5011272,-6,C
5011272,-7,C
5011272,-8,C
5011272,-9,C
5011272,-10,C
5011272,-11,X
5011272,-12,X
5011272,-13,C
5011272,-14,X
5011273,0,X
5011273,-1,2
5011273,-2,1
5011273,-3,X
5011273,-4,X
5011273,-5,C
5011273,-6,C
5011273,-7,0
5011273,-8,X
5011273,-9,X
5011274,0,C
5011274,-1,X
5011274,-2,1
5011274,-3,1
5011274,-4,X
5011274,-5,1
5011274,-6,X
5011274,-7,X
5011274,-8,C
5011274,-9,X
5011275,0,0
5011275,-1,X
5011275,-2,C
5011275,-3,C
5011275,-4,C
5011275,-5,C
5011275,-6,C
5011275,-7,C
5011275,-8,C
5011275,-9,C
5011275,-10,C
5011275,-11,C
5011275,-12,C
5011275,-13,C
5011275,-14,0
5011275,-15,C
5011275,-16,C
5011275,-17,C
5011275,-18,C
5011276,0,X
5011276,-1,C
5011276,-2,X
5011276,-3,C
5011276,-4,C
5011276,-5,C
5011276,-6,C
5011276,-7,X
5011276,-8,C
5011276,-9,X
5011276,-10,X
5011276,-11,0
5011276,-12,X
5011276,-13,1
5011276,-14,C
5011276,-15,C
5011276,-16,C
5011276,-17,C
5011277,0,C
5011277,-1,X
5011277,-2,1
5011277,-3,C
5011277,-4,C
5011277,-5,X
5011277,-6,1
5011277,-7,X
5011277,-8,C
5011277,-9,C
5011277,-10,X
5011277,-11,C
5011277,-12,1
5011278,0,X
5011278,-1,X
5011278,-2,C
5011278,-3,C
5011278,-4,X
5011278,-5,C
5011278,-6,0
5011278,-7,1
5011278,-8,C
5011278,-9,C
5011278,-10,C
5011278,-11,C
5011278,-12,C
5011278,-13,X
5011278,-14,X
5011278,-15,C
5011279,0,C
5011279,-1,1
5011279,-2,C
5011279,-3,X
5011279,-4,1
5011279,-5,C
5011279,-6,X
5011279,-7,X
5011279,-8,C
5011279,-9,C
5011279,-10,C
5011279,-11,C
5011279,-12,C
5011279,-13,C
5011279,-14,0
5011279,-15,C
5011279,-16,C
5011279,-17,C
5011280,0,C
5011280,-1,0
5011280,-2,C
5011280,-3,1
5011280,-4,C
5011280,-5,1
5011280,-6,C
5011280,-7,C
5011280,-8,C
5011280,-9,C
5011280,-10,0
5011280,-11,C
5011280,-12,X
5011280,-13,C
5011280,-14,1
5011280,-15,C
5011280,-16,X
5011280,-17,X
5011280,-18,C
5011280,-19,C
5011280,-20,C
5011280,-21,X
5011281,0,C
5011281,-1,C
5011281,-2,C
5011281,-3,X
5011281,-4,0
5011281,-5,C
5011281,-6,X
5011281,-7,X
5011281,-8,C
5011281,-9,C
5011281,-10,1
5011281,-11,C
5011281,-12,C
5011281,-13,C
5011282,0,C
5011282,-1,X
5011282,-2,X
5011282,-3,C
5011282,-4,X
5011282,-5,C
5011282,-6,0
5011282,-7,C
5011283,0,X
5011283,-1,C
5011283,-2,X
5011283,-3,X
5011283,-4,C
5011283,-5,C
5011284,0,C
5011284,-1,X
5011284,-2,C
5011284,-3,C
5011284,-4,X
5011284,-5,C
5011284,-6,C
5011284,-7,X
5011284,-8,X
5011284,-9,C
5011284,-10,X
5011284,-11,C
5011285,0,C
5011285,-1,C
5011285,-2,C
5011285,-3,X
5011285,-4,X
5011285,-5,X
5011285,-6,C
5011285,-7,X
5011285,-8,X
5011285,-9,C
5011285,-10,0
5011285,-11,X
5011285,-12,X
5011285,-13,C
5011286,0,C
5011286,-1,X
5011286,-2,X
5011286,-3,C
5011286,-4,C
5011286,-5,C
5011286,-6,C
5011287,0,1
5011287,-1,X
5011287,-2,X
5011287,-3,X
5011287,-4,C
5011287,-5,X
5011287,-6,X
5011287,-7,X
5011287,-8,C
5011287,-9,C
5011287,-10,C
5011287,-11,X
5011287,-12,X
5011288,0,1
5011288,-1,C
5011288,-2,C
5011288,-3,C
5011288,-4,X
5011288,-5,C
5011288,-6,C
5011288,-7,X
5011288,-8,X
5011289,0,3
5011289,-1,C
5011289,-2,1
5011289,-3,X
5011289,-4,X
5011289,-5,2
5011289,-6,C
5011290,0,C
5011290,-1,0
5011290,-2,X
5011290,-3,X
5011290,-4,X
5011290,-5,C
5011290,-6,C
5011290,-7,C
5011290,-8,C
5011290,-9,X
5011290,-10,C
5011290,-11,C
5011291,0,C
5011291,-1,C
5011291,-2,C
5011291,-3,C
5011291,-4,C
5011291,-5,C
5011291,-6,C
5011291,-7,C
5011291,-8,C
5011291,-9,C
5011291,-10,C
5011291,-11,X
5011291,-12,C
5011291,-13,C
5011291,-14,C
5011292,0,C
5011292,-1,X
5011292,-2,1
5011292,-3,1
5011292,-4,C
5011292,-5,C
5011292,-6,C
5011292,-7,0
5011292,-8,0
5011292,-9,C
5011293,0,C
5011293,-1,0
5011293,-2,C
5011293,-3,C
5011293,-4,1
5011293,-5,C
5011293,-6,C
5011294,0,X
5011294,-1,X
5011294,-2,C
5011294,-3,C
5011294,-4,C
5011294,-5,X
5011294,-6,C
5011294,-7,C
5011294,-8,X
5011294,-9,X
5011294,-10,C
5011294,-11,C
5011294,-12,C
5011294,-13,C
5011294,-14,C
5011294,-15,1
5011294,-16,0
5011294,-17,C
5011294,-18,C
5011294,-19,X
5011294,-20,C
5011295,0,0
5011295,-1,C
5011295,-2,1
5011295,-3,C
5011295,-4,C
5011295,-5,0
5011295,-6,C
5011295,-7,C
5011295,-8,C
5011295,-9,C
5011296,0,C
5011296,-1,X
5011296,-2,C
5011296,-3,X
5011296,-4,C
5011296,-5,X
5011296,-6,C
5011296,-7,X
5011296,-8,C
5011296,-9,C
5011296,-10,C
5011296,-11,C
5011296,-12,0
5011296,-13,X
5011296,-14,C
5011296,-15,3
5011296,-16,X
5011296,-17,C
5011296,-18,0
5011296,-19,0
5011296,-20,C
5011296,-21,X
5011297,0,1
5011297,-1,C
5011297,-2,C
5011297,-3,C
5011297,-4,X
5011297,-5,C
5011297,-6,0
5011297,-7,C
5011297,-8,1
5011297,-9,C
5011297,-10,C
5011297,-11,C
5011298,0,C
5011298,-1,X
5011298,-2,X
5011298,-3,C
5011298,-4,X
5011298,-5,C
5011298,-6,C
5011298,-7,X
5011298,-8,X
5011298,-9,X
5011298,-10,C
5011298,-11,C
5011298,-12,C
5011298,-13,X
5011298,-14,C
5011298,-15,C
5011299,0,1
5011299,-1,C
5011299,-2,X
5011299,-3,1
5011299,-4,1
5011299,-5,C
5011299,-6,X
5011299,-7,0
5011299,-8,X
5011299,-9,1
5011299,-10,X
5011300,0,X
5011300,-1,C
5011300,-2,C
5011300,-3,0
5011300,-4,C
5011300,-5,C
5011300,-6,C
5011300,-7,X
5011301,0,X
5011301,-1,2
5011301,-2,X
5011301,-3,C
5011301,-4,X
5011301,-5,X
5011301,-6,X
5011301,-7,C
5011301,-8,X
5011301,-9,C
5011301,-10,X
5011301,-11,C
5011302,0,1
5011302,-1,0
5011302,-2,C
5011302,-3,X
5011302,-4,C
5011302,-5,C
5011302,-6,C
5011302,-7,C
5011302,-8,C
5011302,-9,X
5011302,-10,X
5011302,-11,C
5011302,-12,C
5011302,-13,C
5011303,0,C
5011303,-1,1
5011303,-2,X
5011303,-3,C
5011303,-4,X
5011303,-5,C
5011303,-6,X
5011303,-7,C
5011303,-8,C
5011303,-9,X
5011303,-10,C
5011303,-11,X
5011303,-12,0
5011303,-13,C
5011303,-14,C
5011303,-15,C
5011303,-16,C
5011303,-17,C
5011303,-18,C
5011304,0,X
5011304,-1,C
5011304,-2,C
5011304,-3,C
5011304,-4,C
5011304,-5,C
5011304,-6,X
5011304,-7,X
5011304,-8,C
5011304,-9,X
5011304,-10,C
5011305,0,X
5011305,-1,C
5011305,-2,1
5011305,-3,C
5011305,-4,0
5011305,-5,C
5011305,-6,0
5011305,-7,X
5011305,-8,1
5011305,-9,C
5011306,0,C
5011306,-1,C
5011306,-2,C
5011306,-3,C
5011306,-4,X
5011306,-5,0
5011306,-6,C
5011306,-7,X
5011306,-8,X
5011306,-9,0
5011307,0,2
5011307,-1,C
5011307,-2,C
5011307,-3,1
5011307,-4,C
5011307,-5,X
5011307,-6,0
5011307,-7,C
5011307,-8,C
5011307,-9,0
5011307,-10,5
5011307,-11,0
5011308,0,C
5011308,-1,C
5011308,-2,1
5011308,-3,0
5011308,-4,0
5011308,-5,1
5011308,-6,C
5011309,0,C
5011309,-1,C
5011309,-2,C
5011309,-3,C
5011309,-4,C
5011309,-5,C
5011309,-6,4
5011309,-7,C
5011309,-8,X
5011309,-9,5
5011309,-10,X
5011309,-11,C
5011309,-12,X
5011309,-13,C
5011309,-14,C
5011310,0,C
5011310,-1,C
5011310,-2,C
5011310,-3,C
5011310,-4,C
5011310,-5,X
5011310,-6,0
5011310,-7,X
5011310,-8,C
5011310,-9,1
5011310,-10,0
5011310,-11,X
5011310,-12,X
5011310,-13,C
5011311,0,X
5011311,-1,X
5011311,-2,C
5011311,-3,C
5011311,-4,X
5011311,-5,C
5011311,-6,0
5011311,-7,C
5011311,-8,C
5011311,-9,1
5011311,-10,C
5011311,-11,X
5011311,-12,X
5011311,-13,X
5011311,-14,C
5011311,-15,X
5011311,-16,C
5011311,-17,X
5011311,-18,C
5011311,-19,C
5011312,0,C
5011312,-1,C
5011312,-2,C
5011312,-3,X
5011312,-4,1
5011312,-5,X
5011312,-6,C
5011312,-7,C
5011312,-8,1
5011312,-9,C
5011312,-10,0
5011312,-11,X
5011312,-12,C
5011312,-13,C
5011312,-14,C
5011312,-15,C
5011312,-16,C
5011312,-17,X
5011312,-18,X
5011313,0,X
5011313,-1,C
5011313,-2,0
5011313,-3,X
5011313,-4,C
5011313,-5,C
5011313,-6,C
5011313,-7,1
5011313,-8,C
5011313,-9,C
5011313,-10,C
5011313,-11,C
5011313,-12,C
5011313,-13,X
5011313,-14,X
5011313,-15,C
5011313,-16,X
5011313,-17,X
5011313,-18,C
5011314,0,X
5011314,-1,X
5011314,-2,1
5011314,-3,X
5011314,-4,C
5011314,-5,C
5011315,0,X
5011315,-1,X
5011315,-2,1
5011315,-3,C
5011315,-4,X
5011315,-5,X
5011315,-6,1
5011315,-7,X
5011315,-8,X
5011315,-9,X
5011315,-10,X
5011315,-11,X
5011316,0,C
5011316,-1,C
5011316,-2,C
5011316,-3,0
5011316,-4,C
5011316,-5,0
5011316,-6,C
5011316,-7,X
5011316,-8,C
5011316,-9,C
5011316,-10,C
5011316,-11,C
5011316,-12,C
5011316,-13,C
5011316,-14,C
5011316,-15,C
5011316,-16,X
5011316,-17,C
5011317,0,C
5011317,-1,C
5011317,-2,1
5011317,-3,C
5011317,-4,C
5011317,-5,X
5011317,-6,C
5011317,-7,C
5011317,-8,X
5011317,-9,1
5011317,-10,C
5011317,-11,0
5011317,-12,X
5011317,-13,C
5011317,-14,X
5011318,0,0
5011318,-1,C
5011318,-2,C
5011318,-3,C
5011318,-4,C
5011318,-5,X
5011318,-6,X
5011318,-7,0
5011318,-8,X
5011318,-9,C
5011318,-10,0
5011318,-11,X
5011318,-12,C
5011318,-13,C
5011318,-14,X
5011318,-15,C
5011318,-16,C
5011318,-17,X
5011318,-18,X
5011319,0,X
5011319,-1,C
5011319,-2,C
5011319,-3,C
5011319,-4,C
5011319,-5,C
5011319,-6,X
5011319,-7,C
5011319,-8,C
5011319,-9,C
5011319,-10,X
5011319,-11,0
5011319,-12,1
5011319,-13,X
5011319,-14,C
5011319,-15,C
5011319,-16,C
5011319,-17,C
5011319,-18,X
5011319,-19,C
5011319,-20,1
5011319,-21,C
5011320,0,C
5011320,-1,C
5011320,-2,X
5011320,-3,X
5011320,-4,2
5011320,-5,4
5011320,-6,C
5011320,-7,0
5011320,-8,X
5011321,0,C
5011321,-1,C
5011321,-2,C
5011321,-3,C
5011321,-4,X
5011321,-5,C
5011321,-6,C
5011321,-7,C
5011322,0,1
5011322,-1,0
5011322,-2,1
5011322,-3,C
5011322,-4,0
5011322,-5,X
5011322,-6,X
5011322,-7,C
5011322,-8,X
5011322,-9,C
5011322,-10,1
5011322,-11,C
5011322,-12,X
5011322,-13,C
5011322,-14,X
5011322,-15,C
5011322,-16,X
5011322,-17,X
5011323,0,0
5011323,-1,C
5011323,-2,2
5011323,-3,C
5011323,-4,C
5011323,-5,C
5011323,-6,1
5011323,-7,5
5011323,-8,C
5011323,-9,C
5011323,-10,0
5011323,-11,C
5011323,-12,C
5011323,-13,0
5011323,-14,C
5011323,-15,0
5011323,-16,C
5011324,0,0
5011324,-1,C
5011324,-2,C
5011324,-3,X
5011324,-4,C
5011324,-5,X
5011324,-6,X
5011324,-7,C
5011324,-8,X
5011324,-9,C
5011324,-10,X
5011324,-11,X
5011324,-12,C
5011324,-13,X
5011324,-14,C
5011324,-15,1
5011324,-16,C
5011324,-17,C
5011324,-18,X
5011324,-19,C
5011325,0,0
5011325,-1,0
5011325,-2,C
5011325,-3,C
5011325,-4,C
5011325,-5,C
5011325,-6,C
5011325,-7,C
5011325,-8,C
5011325,-9,C
5011325,-10,C
5011326,0,1
5011326,-1,1
5011326,-2,C
5011326,-3,C
5011326,-4,X
5011326,-5,X
5011326,-6,C
5011326,-7,X
5011326,-8,C
5011326,-9,X
5011326,-10,C
5011326,-11,C
5011326,-12,C
5011326,-13,X
5011326,-14,C
5011326,-15,0
5011326,-16,X
5011326,-17,C
5011326,-18,X
5011327,0,C
5011327,-1,X
5011327,-2,X
5011327,-3,C
5011327,-4,C
5011327,-5,X
5011327,-6,C
5011327,-7,C
5011327,-8,0
5011327,-9,X
5011327,-10,C
5011327,-11,X
5011327,-12,C
5011327,-13,X
5011327,-14,1
5011327,-15,C
5011327,-16,X
5011327,-17,C
5011327,-18,C
5011327,-19,0
5011327,-20,X
5011327,-21,C
5011327,-22,1
5011327,-23,X
5011328,0,C
5011328,-1,X
5011328,-2,C
5011328,-3,1
5011328,-4,C
5011328,-5,C
5011329,0,C
5011329,-1,X
5011329,-2,C
5011329,-3,C
5011329,-4,C
5011329,-5,C
5011329,-6,C
5011329,-7,C
5011329,-8,1
5011329,-9,C
5011329,-10,X
5011329,-11,0
5011329,-12,C
5011329,-13,C
5011329,-14,C
5011329,-15,X
5011329,-16,X
5011329,-17,C
5011329,-18,X
5011329,-19,X
5011329,-20,X
5011329,-21,C
5011329,-22,C
5011329,-23,1
5011330,0,X
5011330,-1,X
5011330,-2,C
5011330,-3,X
5011330,-4,C
5011330,-5,C
5011330,-6,X
5011330,-7,X
5011330,-8,X
5011330,-9,C
5011330,-10,C
5011330,-11,X
5011330,-12,C
5011331,0,X
5011331,-1,C
5011331,-2,1
5011331,-3,C
5011331,-4,C
5011331,-5,X
5011331,-6,C
5011331,-7,C
5011331,-8,C
5011331,-9,C
5011331,-10,C
5011331,-11,X
5011331,-12,C
5011331,-13,C
5011331,-14,C
5011331,-15,0
5011331,-16,C
5011331,-17,0
5011331,-18,X
5011331,-19,C
5011331,-20,0
5011331,-21,1
5011332,0,X
5011332,-1,C
5011332,-2,C
5011332,-3,0
5011332,-4,X
5011332,-5,C
5011332,-6,C
5011332,-7,C
5011332,-8,X
5011332,-9,X
5011332,-10,X
5011332,-11,1
5011332,-12,C
5011333,0,C
5011333,-1,X
5011333,-2,X
5011333,-3,C
5011333,-4,C
5011333,-5,X
5011333,-6,C
5011333,-7,C
5011333,-8,C
5011333,-9,C
5011333,-10,C
5011333,-11,C
5011333,-12,C
5011333,-13,X
5011333,-14,C
5011333,-15,X
5011333,-16,C
5011333,-17,C
5011333,-18,C
5011333,-19,X
5011333,-20,C
5011334,0,C
5011334,-1,X
5011334,-2,0
5011334,-3,C
5011334,-4,C
5011334,-5,X
5011334,-6,X
5011334,-7,C
5011334,-8,X
5011334,-9,0
5011334,-10,C
5011334,-11,X
5011334,-12,C
5011334,-13,C
5011334,-14,C
5011334,-15,C
5011334,-16,X
5011335,0,C
5011335,-1,0
5011335,-2,X
5011335,-3,X
5011335,-4,X
5011335,-5,X
5011335,-6,0
5011335,-7,0
5011335,-8,C
5011335,-9,1
5011335,-10,X
5011335,-11,C
5011335,-12,X
5011335,-13,X
5011335,-14,X
5011335,-15,0
5011335,-16,C
5011335,-17,C
5011335,-18,C
5011335,-19,C
5011335,-20,C
5011335,-21,C
5011335,-22,X
5011336,0,X
5011336,-1,X
5011336,-2,X
5011336,-3,1
5011336,-4,X
5011336,-5,X
5011336,-6,X
5011336,-7,C
5011336,-8,C
5011336,-9,C
5011336,-10,C
5011336,-11,C
5011336,-12,X
5011336,-13,C
5011336,-14,0
5011336,-15,C
5011336,-16,C
5011336,-17,C
5011336,-18,X
5011336,-19,C
5011336,-20,C
5011337,0,C
5011337,-1,C
5011337,-2,X
5011337,-3,C
5011337,-4,C
5011337,-5,C
5011337,-6,C
5011337,-7,X
5011337,-8,X
5011337,-9,C
5011338,0,C
5011338,-1,C
5011338,-2,X
5011338,-3,C
5011338,-4,0
5011338,-5,C
5011338,-6,C
5011338,-7,X
5011338,-8,C
5011338,-9,C
5011338,-10,X
5011338,-11,C
5011338,-12,X
5011338,-13,C
5011338,-14,X
5011338,-15,X
5011338,-16,C
5011338,-17,C
5011338,-18,0
5011339,0,1
5011339,-1,C
5011339,-2,X
5011339,-3,X
5011339,-4,X
5011339,-5,C
5011339,-6,C
5011339,-7,C
5011339,-8,C
5011339,-9,C
5011339,-10,C
5011339,-11,0
5011339,-12,X
5011339,-13,C
5011339,-14,X
5011339,-15,C
5011339,-16,C
5011339,-17,C
5011339,-18,X
5011339,-19,X
5011340,0,1
5011340,-1,C
5011340,-2,C
5011340,-3,C
5011340,-4,X
5011340,-5,C
5011340,-6,X
5011340,-7,C
5011340,-8,X
5011340,-9,X
5011340,-10,C
5011340,-11,X
5011340,-12,0
5011341,0,C
5011341,-1,0
5011341,-2,0
5011341,-3,C
5011341,-4,C
5011341,-5,C
5011341,-6,C
5011341,-7,0
5011341,-8,1
5011341,-9,X
5011341,-10,X
5011341,-11,C
5011341,-12,C
5011341,-13,C
5011341,-14,X
5011341,-15,C
5011341,-16,C
5011341,-17,C
5011341,-18,X
5011342,0,C
5011342,-1,1
5011342,-2,C
5011342,-3,X
5011342,-4,X
5011342,-5,1
5011342,-6,C
5011342,-7,0
5011342,-8,X
5011342,-9,C
5011342,-10,C
5011343,0,C
5011343,-1,1
5011343,-2,C
5011343,-3,C
