ID,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,DAYS_BIRTH,DAYS_EMPLOYED,FLAG_MOBIL,FLAG_WORK_PHONE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS
5009597,F,N,Y,4,103281.4,Commercial associate,Higher education,Separated,House / apartment,-11069,-9121,1,0,0,0,Private service staff,5.0
5009598,F,Y,Y,1,127996.1,State servant,Higher education,Married,House / apartment,-17640,-9662,1,1,0,0,Private service staff,3.0
5009599,F,N,N,2,94346.5,Working,Secondary / secondary special,Single / not married,House / apartment,-14685,-4040,1,0,0,0,Sales staff,3.0
5009600,F,N,Y,0,170520.6,Working,Secondary / secondary special,Widow,House / apartment,-9699,-11196,1,1,0,0,Security staff,1.0
5009601,M,Y,N,3,49747.7,Working,Higher education,Married,With parents,-21809,-5800,1,1,1,0,Cleaning staff,4.0
5009602,F,N,N,2,69525.9,Commercial associate,Higher education,Married,With parents,-9183,-6673,1,0,1,0,Sales staff,4.0
5009603,F,N,N,4,83699.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-12836,-12866,1,0,0,1,Medicine staff,5.0
5009604,M,N,N,1,140978.4,Working,Secondary / secondary special,Civil marriage,House / apartment,-15636,-3948,1,1,1,1,nan,2.0
5009605,F,N,N,1,110112.1,Working,Academic degree,Married,House / apartment,-20456,-7025,1,1,1,1,Laborers,2.0
5009606,F,N,Y,0,288278.7,State servant,Secondary / secondary special,Married,With parents,-10072,-14298,1,1,0,0,Private service staff,2.0
5009607,F,N,N,0,65980.0,Commercial associate,Higher education,Single / not married,House / apartment,-15877,-10114,1,1,0,0,HR staff,1.0
5009608,F,Y,N,0,49143.8,State servant,Secondary / secondary special,Single / not married,House / apartment,-9514,-13087,1,1,0,0,nan,2.0
5009609,M,Y,Y,2,241480.6,Pensioner,Secondary / secondary special,Married,House / apartment,-24130,365243,1,1,0,1,Secretaries,4.0
5009610,F,Y,N,0,48270.3,Working,Secondary / secondary special,Single / not married,House / apartment,-11796,-3791,1,0,0,0,Laborers,2.0
5009611,F,N,N,1,138903.0,Working,Higher education,Widow,With parents,-16615,-11320,1,0,0,0,Realty agents,3.0
5009612,M,N,N,0,60516.1,Commercial associate,Secondary / secondary special,Separated,House / apartment,-9381,-6863,1,0,0,0,Realty agents,2.0
5009613,F,Y,Y,0,35078.4,Working,Secondary / secondary special,Single / not married,House / apartment,-9763,-9451,1,0,1,0,Private service staff,1.0
5009614,F,N,N,2,81847.1,Working,Secondary / secondary special,Separated,House / apartment,-14261,-2869,1,0,0,0,Cooking staff,4.0
5009615,F,N,Y,2,154778.4,Working,Higher education,Civil marriage,House / apartment,-7897,-11904,1,0,1,0,Security staff,4.0
5009616,F,N,Y,1,53589.8,State servant,Higher education,Single / not married,House / apartment,-21109,-14137,1,1,0,0,nan,3.0
5009617,M,Y,Y,0,131669.1,Working,Secondary / secondary special,Separated,House / apartment,-15869,-2901,1,0,0,0,nan,2.0
5009618,M,N,Y,0,144557.4,Working,Higher education,Civil marriage,House / apartment,-21717,-1343,1,0,0,0,Accountants,1.0
5009619,M,Y,N,0,52268.8,Commercial associate,Secondary / secondary special,Married,House / apartment,-8182,-2670,1,1,1,0,Core staff,2.0
5009620,F,Y,Y,0,88090.4,Pensioner,Secondary / secondary special,Married,House / apartment,-17371,365243,1,0,0,0,Realty agents,2.0
5009621,M,N,Y,0,217192.1,State servant,Secondary / secondary special,Married,Rented apartment,-10693,-10942,1,0,1,0,Private service staff,2.0
5009622,M,Y,Y,0,136666.1,Commercial associate,Higher education,Married,With parents,-15031,-7333,1,1,0,0,Secretaries,2.0
5009623,M,Y,Y,0,86617.2,Working,Secondary / secondary special,Single / not married,House / apartment,-15493,-13084,1,0,0,0,nan,2.0
5009624,F,N,Y,1,121497.4,Working,Secondary / secondary special,Married,House / apartment,-9246,-4030,1,0,1,0,nan,3.0
5009625,F,Y,Y,0,70078.3,State servant,Secondary / secondary special,Single / not married,House / apartment,-10714,-11929,1,0,0,0,IT staff,2.0
5009626,M,N,N,0,172275.1,Working,Secondary / secondary special,Separated,House / apartment,-23588,-3376,1,0,1,0,High skill tech staff,2.0
5009627,M,Y,Y,0,172237.6,Commercial associate,Incomplete higher,Married,Municipal apartment,-21541,-425,1,0,0,1,HR staff,2.0
5009628,F,Y,Y,4,104867.5,Working,Secondary / secondary special,Married,House / apartment,-8257,-2081,1,1,0,0,IT staff,6.0
5009629,F,Y,Y,0,110785.7,Working,Secondary / secondary special,Married,With parents,-21382,-9468,1,0,0,0,Laborers,2.0
5009630,M,Y,N,0,59910.2,Commercial associate,Secondary / secondary special,Married,House / apartment,-20382,-6620,1,1,1,0,Cooking staff,1.0
5009631,F,N,Y,0,50210.6,Pensioner,Secondary / secondary special,Married,House / apartment,-10575,365243,1,0,0,0,Accountants,2.0
5009632,M,N,N,2,81772.6,Student,Secondary / secondary special,Married,House / apartment,-11159,-9417,1,0,0,0,IT staff,3.0
5009633,M,N,N,1,94494.7,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-16788,365243,1,0,0,0,Sales staff,3.0
5009634,F,N,N,1,167931.9,Commercial associate,Secondary / secondary special,Married,House / apartment,-10992,-9621,1,0,1,0,Secretaries,3.0
5009635,M,Y,Y,0,156563.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-9636,-4274,1,0,0,1,Cleaning staff,2.0
5009636,F,N,N,1,108273.6,Pensioner,Secondary / secondary special,Married,House / apartment,-9550,365243,1,1,1,0,nan,2.0
5009637,M,N,N,1,179023.0,Working,Secondary / secondary special,Single / not married,House / apartment,-17868,-11817,1,1,1,0,Cleaning staff,3.0
5009638,F,N,Y,1,61590.1,State servant,Higher education,Married,With parents,-24047,-11492,1,0,0,0,Core staff,3.0
5009639,F,Y,N,2,169171.5,Working,Secondary / secondary special,Married,House / apartment,-13436,-7492,1,0,1,0,nan,4.0
5009640,M,N,N,0,66488.6,State servant,Higher education,Married,House / apartment,-15811,-2920,1,0,1,0,Low-skill Laborers,1.0
5009641,F,N,N,0,183477.5,Commercial associate,Higher education,Civil marriage,House / apartment,-19944,-8766,1,0,1,1,Waiters/barmen staff,2.0
5009642,M,Y,N,2,98059.2,Working,Secondary / secondary special,Widow,House / apartment,-18932,-4083,1,0,0,0,Realty agents,4.0
5009643,F,N,N,1,36346.6,Working,Higher education,Married,Rented apartment,-15659,-10725,1,0,1,0,IT staff,3.0
5009644,M,Y,N,0,142212.6,Working,Higher education,Single / not married,House / apartment,-9533,-452,1,0,0,0,Realty agents,2.0
5009645,M,N,N,0,147971.2,Working,Higher education,Married,House / apartment,-16086,-13500,1,0,0,0,High skill tech staff,2.0
5009646,M,N,N,2,78567.2,Working,Higher education,Single / not married,House / apartment,-8312,-6968,1,0,0,0,nan,4.0
5009647,F,N,N,0,81991.4,Commercial associate,Secondary / secondary special,Married,House / apartment,-10721,-13712,1,0,0,0,Managers,2.0
5009648,F,N,Y,0,91146.9,Working,Secondary / secondary special,Married,Municipal apartment,-17982,-4857,1,0,0,0,Cooking staff,2.0
5009649,F,Y,Y,0,37700.3,Working,Secondary / secondary special,Married,House / apartment,-14576,-4596,1,1,1,0,Private service staff,2.0
5009650,M,N,N,2,30261.6,State servant,Secondary / secondary special,Civil marriage,House / apartment,-23669,-8902,1,0,1,0,Core staff,4.0
5009651,F,N,Y,2,189247.9,Working,Secondary / secondary special,Married,House / apartment,-10741,-11064,1,0,0,0,Sales staff,4.0
5009652,M,Y,N,0,65379.6,Pensioner,Higher education,Separated,House / apartment,-14214,365243,1,0,0,1,Drivers,2.0
5009653,F,N,N,1,249604.3,Working,Secondary / secondary special,Married,With parents,-23145,-3879,1,1,0,0,nan,3.0
5009654,M,N,N,0,195868.9,Pensioner,Secondary / secondary special,Married,With parents,-17825,365243,1,0,0,0,Low-skill Laborers,2.0
5009655,M,Y,N,0,216121.9,Working,Secondary / secondary special,Married,With parents,-22399,-5556,1,1,0,0,Sales staff,2.0
5009656,M,Y,N,2,71314.2,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-8421,-14142,1,0,1,0,Realty agents,3.0
5009657,F,Y,Y,0,44169.9,Commercial associate,Secondary / secondary special,Married,House / apartment,-11562,-13751,1,0,0,0,Security staff,2.0
5009658,F,N,N,0,57328.8,State servant,Higher education,Married,House / apartment,-21200,-3306,1,0,0,0,Managers,1.0
5009659,M,N,Y,1,78966.0,Working,Lower secondary,Civil marriage,House / apartment,-22083,-700,1,0,1,0,Private service staff,2.0
5009660,F,N,Y,0,30133.3,Working,Secondary / secondary special,Married,Municipal apartment,-16796,-2232,1,1,0,0,Cooking staff,2.0
5009661,F,N,Y,0,77830.4,Pensioner,Secondary / secondary special,Married,House / apartment,-9259,365243,1,0,0,0,Secretaries,2.0
5009662,F,N,Y,1,89246.8,Working,Higher education,Married,House / apartment,-22977,-6442,1,0,0,0,nan,2.0
5009663,M,N,Y,1,51678.1,Working,Higher education,Single / not married,House / apartment,-19627,-14029,1,0,1,1,Realty agents,3.0
5009664,M,Y,Y,0,58674.3,Working,Incomplete higher,Single / not married,House / apartment,-15979,-9684,1,0,0,0,Cleaning staff,2.0
5009665,F,N,N,0,88406.5,Working,Secondary / secondary special,Single / not married,House / apartment,-21029,-2647,1,0,1,0,Low-skill Laborers,1.0
5009666,M,N,N,1,117965.0,Working,Secondary / secondary special,Separated,House / apartment,-24119,-2842,1,0,0,0,HR staff,3.0
5009667,M,N,Y,4,63233.4,Working,Secondary / secondary special,Civil marriage,House / apartment,-21886,-9548,1,0,0,0,Drivers,6.0
5009668,F,N,Y,0,114247.9,Working,Secondary / secondary special,Married,Municipal apartment,-15321,-127,1,0,1,0,Sales staff,2.0
5009669,F,Y,N,4,105706.6,Working,Higher education,Married,House / apartment,-24805,-3148,1,1,1,0,Low-skill Laborers,6.0
5009670,M,N,N,1,101057.3,Working,Higher education,Single / not married,House / apartment,-15276,-2020,1,0,0,1,Realty agents,3.0
5009671,M,Y,N,2,71253.1,Pensioner,Higher education,Widow,House / apartment,-23328,365243,1,0,0,0,Cooking staff,4.0
5009672,F,N,Y,0,50681.2,State servant,Secondary / secondary special,Married,Rented apartment,-23525,-6985,1,0,0,0,Drivers,1.0
5009673,M,Y,N,0,230550.7,Working,Higher education,Married,House / apartment,-9849,-5353,1,0,0,0,Secretaries,2.0
5009674,M,N,Y,0,135286.9,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22647,365243,1,0,0,0,Waiters/barmen staff,2.0
5009675,M,Y,N,0,163221.9,State servant,Secondary / secondary special,Married,House / apartment,-22940,-2691,1,1,0,0,HR staff,2.0
5009676,F,Y,Y,4,94673.1,Commercial associate,Higher education,Separated,House / apartment,-24959,-6179,1,0,0,0,Low-skill Laborers,6.0
5009677,F,Y,Y,0,90942.9,Student,Secondary / secondary special,Married,House / apartment,-10626,-375,1,0,0,1,Medicine staff,2.0
5009678,M,Y,Y,1,126163.0,Working,Higher education,Married,House / apartment,-21018,-8112,1,1,1,0,Drivers,2.0
5009679,M,Y,Y,0,39444.7,Pensioner,Secondary / secondary special,Married,With parents,-11804,365243,1,0,0,0,Laborers,2.0
5009680,M,N,Y,1,56538.6,Commercial associate,Incomplete higher,Separated,House / apartment,-19429,-5414,1,0,0,0,Cooking staff,3.0
5009681,F,N,N,0,66244.8,Working,Secondary / secondary special,Married,House / apartment,-12745,-3178,1,1,1,1,HR staff,2.0
5009682,M,Y,N,0,78646.4,Commercial associate,Higher education,Widow,House / apartment,-17647,-12864,1,0,1,0,Realty agents,2.0
5009683,M,Y,N,0,63586.2,Working,Incomplete higher,Married,House / apartment,-14779,-13964,1,0,0,0,nan,2.0
5009684,F,N,Y,1,116588.2,Working,Incomplete higher,Married,House / apartment,-23942,-1983,1,0,0,0,Laborers,2.0
5009685,M,N,Y,0,102818.8,Working,Secondary / secondary special,Married,House / apartment,-9752,-4828,1,1,0,1,Managers,2.0
5009686,F,N,N,0,198081.2,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-9302,-2815,1,0,0,0,Waiters/barmen staff,2.0
5009687,M,N,N,0,340060.8,Commercial associate,Incomplete higher,Married,With parents,-23860,-7930,1,0,0,0,Private service staff,2.0
5009688,M,Y,Y,3,52500.3,Working,Lower secondary,Married,House / apartment,-17329,-8708,1,1,1,0,Realty agents,4.0
5009689,M,Y,Y,1,106260.9,Working,Secondary / secondary special,Married,House / apartment,-17921,-12856,1,0,1,0,Cooking staff,3.0
5009690,F,Y,N,1,106166.4,Working,Secondary / secondary special,Widow,House / apartment,-19557,-14155,1,0,0,1,Medicine staff,2.0
5009691,F,N,Y,1,98017.5,Working,Secondary / secondary special,Widow,House / apartment,-19409,-12234,1,0,0,0,Waiters/barmen staff,3.0
5009692,F,N,Y,0,57387.8,Pensioner,Secondary / secondary special,Married,House / apartment,-15778,365243,1,0,0,0,Cooking staff,2.0
5009693,M,N,N,1,62405.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-22960,365243,1,0,0,0,High skill tech staff,3.0
5009694,F,Y,N,0,111324.3,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-12340,-9129,1,0,0,0,Accountants,2.0
5009695,M,Y,N,0,61532.8,Student,Lower secondary,Single / not married,House / apartment,-12167,-11076,1,0,0,0,Drivers,1.0
5009696,M,Y,Y,1,106898.6,Pensioner,Secondary / secondary special,Married,House / apartment,-13884,365243,1,0,0,0,Laborers,3.0
5009697,F,N,Y,1,87293.0,Working,Incomplete higher,Married,House / apartment,-9659,-7071,1,0,1,0,Waiters/barmen staff,3.0
5009698,M,Y,N,0,105961.3,Working,Higher education,Single / not married,House / apartment,-9609,-5068,1,0,1,0,Realty agents,2.0
5009699,M,N,N,0,61288.6,Working,Higher education,Married,House / apartment,-23509,-1153,1,1,0,1,HR staff,1.0
5009700,M,Y,Y,1,106802.3,Working,Secondary / secondary special,Married,House / apartment,-18459,-13213,1,0,1,0,Managers,2.0
5009701,M,N,Y,1,63546.3,Pensioner,Secondary / secondary special,Married,With parents,-10295,365243,1,0,0,0,nan,2.0
5009702,M,N,Y,0,106974.7,Working,Secondary / secondary special,Separated,House / apartment,-16588,-9554,1,1,0,0,Medicine staff,2.0
5009703,F,N,Y,0,192855.8,Pensioner,Incomplete higher,Civil marriage,House / apartment,-8933,365243,1,0,0,0,nan,2.0
5009704,M,N,N,2,112475.6,Commercial associate,Secondary / secondary special,Married,With parents,-22699,-8303,1,1,1,0,High skill tech staff,4.0
5009705,F,N,N,1,115952.4,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,-22907,-13845,1,1,1,0,Laborers,3.0
5009706,F,N,Y,4,148539.1,Working,Secondary / secondary special,Married,House / apartment,-15272,-11299,1,0,0,1,Cleaning staff,6.0
5009707,M,N,Y,0,48933.7,Working,Secondary / secondary special,Single / not married,House / apartment,-8961,-12027,1,0,0,0,Private service staff,2.0
5009708,M,N,N,0,233155.5,Commercial associate,Incomplete higher,Married,House / apartment,-24671,-6642,1,0,1,0,nan,2.0
5009709,M,N,Y,0,58232.9,Pensioner,Secondary / secondary special,Married,Co-op apartment,-21107,365243,1,1,0,0,Waiters/barmen staff,2.0
5009710,F,N,N,1,153250.7,Pensioner,Higher education,Separated,Municipal apartment,-15185,365243,1,1,0,0,IT staff,2.0
5009711,M,N,N,0,143408.9,Commercial associate,Secondary / secondary special,Married,House / apartment,-23486,-981,1,0,1,0,nan,2.0
5009712,F,N,N,0,62875.8,Working,Higher education,Married,House / apartment,-19485,-6707,1,0,1,0,Cleaning staff,2.0
5009713,M,Y,Y,0,163479.5,Working,Secondary / secondary special,Married,House / apartment,-18495,-150,1,1,0,0,nan,2.0
5009714,F,Y,Y,1,126615.0,Pensioner,Incomplete higher,Separated,House / apartment,-15231,365243,1,1,1,0,Realty agents,3.0
5009715,M,N,Y,0,253974.5,Working,Secondary / secondary special,Married,House / apartment,-10143,-2728,1,1,0,0,Sales staff,2.0
5009716,M,N,Y,1,108737.2,Commercial associate,Higher education,Single / not married,House / apartment,-18307,-1668,1,0,0,0,High skill tech staff,3.0
5009717,F,N,Y,2,93501.1,Working,Secondary / secondary special,Married,House / apartment,-24258,-6725,1,0,1,0,Sales staff,4.0
5009718,F,N,N,1,76314.5,Working,Secondary / secondary special,Married,House / apartment,-12409,-8007,1,0,0,0,Low-skill Laborers,3.0
5009719,M,N,N,0,41287.8,Working,Secondary / secondary special,Single / not married,House / apartment,-19741,-3876,1,0,1,0,Drivers,2.0
5009720,F,N,N,4,84194.6,State servant,Secondary / secondary special,Separated,House / apartment,-13082,-8036,1,0,0,0,nan,6.0
5009721,F,Y,Y,0,85995.5,Pensioner,Secondary / secondary special,Married,House / apartment,-7446,365243,1,1,0,0,nan,2.0
5009722,F,N,N,0,112536.1,Pensioner,Secondary / secondary special,Married,House / apartment,-17258,365243,1,1,0,0,HR staff,2.0
5009723,F,N,N,4,48457.8,Working,Secondary / secondary special,Civil marriage,House / apartment,-15762,-5717,1,1,1,0,nan,6.0
5009724,M,Y,Y,0,87596.3,Working,Secondary / secondary special,Married,House / apartment,-23699,-9571,1,0,1,0,IT staff,1.0
5009725,M,N,N,0,131679.4,Student,Secondary / secondary special,Single / not married,House / apartment,-10263,-6263,1,0,0,0,Managers,1.0
5009726,M,N,Y,0,138379.5,Working,Secondary / secondary special,Married,House / apartment,-11542,-11713,1,0,1,0,Core staff,1.0
5009727,F,Y,Y,0,38952.3,Working,Secondary / secondary special,Married,House / apartment,-13898,-8166,1,0,0,0,Waiters/barmen staff,1.0
5009728,F,Y,Y,1,140533.8,Working,Secondary / secondary special,Married,Rented apartment,-19511,-7957,1,1,0,0,Medicine staff,3.0
5009729,M,N,N,0,87265.7,Working,Secondary / secondary special,Married,House / apartment,-13107,-5057,1,1,0,0,Secretaries,1.0
5009730,M,Y,N,1,89993.7,Working,Secondary / secondary special,Married,House / apartment,-8331,-4512,1,0,0,0,Secretaries,3.0
5009731,F,Y,Y,1,30264.9,Pensioner,Secondary / secondary special,Single / not married,House / apartment,-19637,365243,1,1,0,0,nan,3.0
5009732,F,Y,Y,0,208310.6,State servant,Secondary / secondary special,Married,House / apartment,-23259,-3098,1,0,0,0,Managers,1.0
5009733,F,N,Y,0,107839.5,Working,Incomplete higher,Civil marriage,House / apartment,-24909,-3286,1,0,0,1,nan,2.0
5009734,M,N,Y,0,45902.3,Working,Incomplete higher,Separated,House / apartment,-16150,-2697,1,1,0,0,Accountants,2.0
5009735,M,N,Y,2,119086.0,Commercial associate,Higher education,Separated,House / apartment,-20021,-13244,1,0,0,0,nan,4.0
5009736,M,Y,Y,1,117270.6,Working,Secondary / secondary special,Married,House / apartment,-18970,-5597,1,0,0,0,Drivers,3.0
5009737,F,N,Y,2,181910.9,State servant,Secondary / secondary special,Married,House / apartment,-17468,-4283,1,0,0,1,Managers,4.0
5009738,M,Y,N,0,84554.8,Working,Secondary / secondary special,Married,House / apartment,-17697,-6088,1,0,0,0,Secretaries,2.0
5009739,F,Y,Y,0,99309.7,Working,Secondary / secondary special,Single / not married,House / apartment,-12385,-13320,1,0,1,0,nan,2.0
5009740,M,N,N,0,71581.8,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-18464,-453,1,0,1,0,Cleaning staff,2.0
5009741,F,Y,Y,0,133115.7,Commercial associate,Secondary / secondary special,Married,House / apartment,-23144,-763,1,0,0,1,Core staff,2.0
